100 0.000149582
5100 0.200012
10100 0.802051
15100 1.81831
20100 3.47174
25100 5.48223
30100 7.43584
35100 10.1896
40100 13.0355
45100 17.2095
50100 20.8538
55100 25.0651
60100 37.8471
65100 45.2454
70100 51.5702
75100 61.4878
80100 71.4079
85100 79.0341
