100 0.000343153
5100 0.703691
10100 2.8074
15100 6.23254
20100 12.3503
25100 20.2036
30100 29.0434
35100 40.2873
40100 53.8651
45100 66.0893
50100 81.0271
55100 99.4465
60100 119.228
65100 140.284
70100 162.757
75100 187.754
80100 211.852
85100 239.355
