100 4.281e-05
5100 0.00335483
10100 0.00702335
15100 0.0104332
20100 0.0207638
25100 0.0177058
30100 0.0219127
35100 0.0285233
40100 0.0386446
45100 0.0386354
50100 0.0450796
55100 0.0452546
60100 0.0507316
65100 0.0521829
70100 0.0579481
75100 0.0620604
80100 0.0702337
85100 0.0725425
